2018-04-01,0
2018-04-02,162
2018-04-03,178
2018-04-04,545
2018-04-05,170
2018-04-06,165
2018-04-07,0
2018-04-08,0
2018-04-09,170
2018-04-10,164
2018-04-11,495
2018-04-12,155
2018-04-13,160
2018-04-14,0
2018-04-15,0
2018-04-16,158
2018-04-17,160
2018-04-18,506
2018-04-19,167
2018-04-20,160
2018-04-21,0
2018-04-22,0
2018-04-23,166
2018-04-24,"1,080"
2018-04-25,0
2018-04-26,0
2018-04-27,870
2018-04-28,0
2018-04-29,0
2018-04-30,0
