2018-02-01,177
2018-02-02,180
2018-02-03,0
2018-02-04,0
2018-02-05,173
2018-02-06,174
2018-02-07,705
2018-02-08,160
2018-02-09,0
2018-02-10,0
2018-02-11,0
2018-02-12,175
2018-02-13,172
2018-02-14,713
2018-02-15,0
2018-02-16,178
2018-02-17,0
2018-02-18,0
2018-02-19,170
2018-02-20,174
2018-02-21,524
2018-02-22,170
2018-02-23,178
2018-02-24,0
2018-02-25,0
2018-02-26,180
2018-02-27,175
2018-02-28,530
