2017-04-01,0
2017-04-02,0
2017-04-03,145
2017-04-04,150
2017-04-05,455
2017-04-06,150
2017-04-07,150
2017-04-08,0
2017-04-09,0
2017-04-10,150
2017-04-11,753
2017-04-12,136
2017-04-13,0
2017-04-14,0
2017-04-15,0
2017-04-16,0
2017-04-17,153
2017-04-18,150
2017-04-19,463
2017-04-20,156
2017-04-21,155
2017-04-22,0
2017-04-23,0
2017-04-24,327
2017-04-25,690
2017-04-26,0
2017-04-27,"1,000"
2017-04-28,0
2017-04-29,0
2017-04-30,0
