2017-06-01,180
2017-06-02,171
2017-06-03,0
2017-06-04,0
2017-06-05,170
2017-06-06,160
2017-06-07,508
2017-06-08,160
2017-06-09,170
2017-06-10,0
2017-06-11,0
2017-06-12,170
2017-06-13,717
2017-06-14,164
2017-06-15,0
2017-06-16,178
2017-06-17,0
2017-06-18,0
2017-06-19,175
2017-06-20,170
2017-06-21,516
2017-06-22,170
2017-06-23,173
2017-06-24,0
2017-06-25,0
2017-06-26,180
2017-06-27,176
2017-06-28,560
2017-06-29,345
2017-06-30,0
