2017-12-01,140
2017-12-02,0
2017-12-03,0
2017-12-04,143
2017-12-05,140
2017-12-06,440
2017-12-07,140
2017-12-08,140
2017-12-09,0
2017-12-10,0
2017-12-11,143
2017-12-12,155
2017-12-13,490
2017-12-14,160
2017-12-15,165
2017-12-16,0
2017-12-17,0
2017-12-18,162
2017-12-19,165
2017-12-20,821
2017-12-21,159
2017-12-22,0
2017-12-23,0
2017-12-24,0
2017-12-25,0
2017-12-26,125
2017-12-27,"2,004"
2017-12-28,143
2017-12-29,0
2017-12-30,0
2017-12-31,0
