2017-10-01,0
2017-10-02,160
2017-10-03,160
2017-10-04,660
2017-10-05,160
2017-10-06,0
2017-10-07,0
2017-10-08,0
2017-10-09,155
2017-10-10,164
2017-10-11,510
2017-10-12,163
2017-10-13,160
2017-10-14,0
2017-10-15,0
2017-10-16,160
2017-10-17,150
2017-10-18,480
2017-10-19,160
2017-10-20,158
2017-10-21,0
2017-10-22,0
2017-10-23,167
2017-10-24,160
2017-10-25,480
2017-10-26,160
2017-10-27,180
2017-10-28,0
2017-10-29,0
2017-10-30,180
2017-10-31,680
