2017-07-01,0
2017-07-02,0
2017-07-03,174
2017-07-04,179
2017-07-05,541
2017-07-06,180
2017-07-07,181
2017-07-08,0
2017-07-09,0
2017-07-10,180
2017-07-11,180
2017-07-12,715
2017-07-13,168
2017-07-14,0
2017-07-15,0
2017-07-16,0
2017-07-17,183
2017-07-18,190
2017-07-19,544
2017-07-20,165
2017-07-21,167
2017-07-22,0
2017-07-23,0
2017-07-24,160
2017-07-25,160
2017-07-26,510
2017-07-27,170
2017-07-28,162
2017-07-29,0
2017-07-30,0
2017-07-31,160
